Price,Close,High,Low,Open,Volume
Ticker,BND,BND,BND,BND,BND
Date,,,,,
2015-08-05,62.52824401855469,62.5666449408379,62.44376667685811,62.55128222826137,2097000
2015-08-06,62.566654205322266,62.62809334640969,62.52825327735289,62.54361599220423,1173000
2015-08-07,62.69719696044922,62.750954734657654,62.628082333248926,62.66647739530755,1773800
2015-08-10,62.566654205322266,62.67416977264577,62.52825327735289,62.65113155952773,1173300
2015-08-11,62.80467987060547,62.88915716605451,62.7509221243338,62.7739603214281,1424200
2015-08-12,62.78169250488281,62.99672366407008,62.76633564743786,62.91224630022371,1029700
2015-08-13,62.65114974975586,62.78170356810258,62.62811152994887,62.72026440917682,845500
2015-08-14,62.62803649902344,62.720189267848646,62.59731695636381,62.62803649902344,2279800
2015-08-17,62.74330139160156,62.80474054931566,62.712587671905084,62.77402097045861,821900
2015-08-18,62.62803649902344,62.71251377654899,62.60499244766347,62.66643153298272,1083900
2015-08-19,62.85078048706055,62.87382455219078,62.52823388512323,62.56663480118313,1356600
2015-08-20,62.90456008911133,62.950636512759516,62.850796449310224,62.87384052029298,1536900
2015-08-21,63.004356384277344,63.04275142782936,62.87380268972128,62.95059863598043,3459200
2015-08-24,62.98904037475586,63.30391160474131,62.91992572963289,63.20407738651053,4751800
2015-08-25,62.78169250488281,62.91224630022371,62.66649556698688,62.91224630022371,5325500
2015-08-26,62.51287078857422,62.7739782423915,62.47446987635094,62.62038631181152,2742500
2015-08-27,62.59736633300781,62.68184367716887,62.47448806544325,62.48985077846797,2671000
2015-08-28,62.62803649902344,62.773947002714564,62.59731695636381,62.73555196875529,2723900
2015-08-31,62.54361343383789,62.743281845466036,62.535932076726425,62.72792499040185,3103700
2015-09-01,62.69595718383789,62.749826065681795,62.595910780936514,62.634391069939774,2577700
2015-09-02,62.64980697631836,62.7190644747067,62.58824084134887,62.634412506941096,1934700
2015-09-03,62.69595718383789,62.772911890576644,62.64208830199399,62.734431601573384,2503000
2015-09-04,62.849910736083984,62.872996577191756,62.70369845197748,62.80373905386845,1213800
2015-09-08,62.69595718383789,62.734431601573384,62.64978553404819,62.734431601573384,1194600
2015-09-09,62.680580139160156,62.7729293356719,62.48819038321274,62.5035848515994,4265400
2015-09-10,62.54978561401367,62.66522069553942,62.54978561401367,62.66522069553942,1889000
2015-09-11,62.680580139160156,62.742146270167986,62.65749430784957,62.71136320466407,1411500
2015-09-14,62.69595718383789,62.76521465852244,62.67287135894304,62.75752329773601,905900
2015-09-15,62.43428421020508,62.64206831048231,62.38041534555281,62.63437108088459,1697300
2015-09-16,62.39582061767578,62.441992260731666,62.33425451275665,62.38812338674416,1579000
2015-09-17,62.74982452392578,62.74982452392578,62.34965066468804,62.36504512841822,1833200
2015-09-18,62.92689895629883,62.934596197851484,62.78837796472606,62.819161059661674,1639800
2015-09-21,62.69595718383789,62.8498665973154,62.64978553404819,62.81139217957991,933800
2015-09-22,62.811431884765625,62.93455831912637,62.78064880835756,62.79603741092585,1444000
2015-09-23,62.811431884765625,62.872992166310254,62.757562968869394,62.84221496117368,709000
2015-09-24,62.8344841003418,62.99609076155173,62.81908963473989,62.980696295949826,1454400
2015-09-25,62.71904754638672,62.819088085258144,62.71904754638671,62.79600225869306,1134000
2015-09-28,62.88066482543945,62.926836486368956,62.749841205293066,62.81909869668732,1305000
2015-09-29,62.92689895629883,63.011550999553016,62.873030007980255,62.88842449108557,1256600
2015-09-30,63.04997634887695,63.05767358371669,62.911455478111044,62.94223854620012,4432000
2015-10-01,63.083900451660156,63.19956701575417,63.076193661620835,63.14559007024974,2023700
2015-10-02,63.32297897338867,63.492616687597035,63.23044449768958,63.361530592643305,1770400
2015-10-05,63.0761604309082,63.24579796808986,63.076160430908196,63.24579796808986,4199900
2015-10-06,63.160980224609375,63.222663925784424,63.076158517070816,63.15326755582154,1925300
2015-10-07,63.160980224609375,63.2072444712513,63.076158517070816,63.13013543250058,1871000
2015-10-08,63.060768127441406,63.207279500393405,63.02992331823858,63.16872201812841,1118100
2015-10-09,63.05308151245117,63.10705848010184,62.983685075349555,62.983685075349555,1197400
2015-10-12,63.160980224609375,63.2072444712513,63.076158517070816,63.10699742613706,864100
2015-10-13,63.19957733154297,63.230422145872424,63.12246823724273,63.18415786590164,971700
2015-10-14,63.430877685546875,63.430877685546875,63.261234236012555,63.29207903438641,786300
2015-10-15,63.30750274658203,63.40003714792229,63.27665794613527,63.34606021790151,2264300
2015-10-16,63.28439712524414,63.34608675197788,63.261264985980645,63.276684451140774,1241200
2015-10-19,63.28439712524414,63.322954612714376,63.21500070745364,63.29210979934751,840100
2015-10-20,63.18409729003906,63.21494207479701,63.153252505281124,63.18409729003906,1348200
2015-10-21,63.2998046875,63.369206975286694,63.253540417672546,63.2998046875,943500
2015-10-22,63.40779495239258,63.45405924447151,63.29983513246119,63.29983513246119,1101300
2015-10-23,63.24586486816406,63.29213504819603,63.230445396852716,63.29213504819603,1367100
2015-10-26,63.315223693847656,63.384620091641054,63.315223693847656,63.33835582644546,1512200
2015-10-27,63.33063507080078,63.44630160207057,63.330635070800774,63.430882143321874,929400
2015-10-28,63.15331268310547,63.36922049910516,63.14560000880641,63.36922049910516,2617300
2015-10-29,62.92972183227539,63.07623329772969,62.8988770035982,63.07623329772969,943200
2015-10-30,63.068450927734375,63.068450927734375,62.914226954769376,62.92965229358739,1474100
2015-11-02,62.94406509399414,63.00588243401551,62.905433677900305,62.92861370660181,2939200
2015-11-03,62.83589553833008,62.9286215599341,62.78953547514145,62.897712886066095,3997100
2015-11-04,62.87453842163086,62.928627131882415,62.76636100112776,62.88998981231962,3594400
2015-11-05,62.75864791870117,62.874554010900326,62.67365051077037,62.85909672115178,1715400
2015-11-06,62.511390686035156,62.604110853024586,62.45730195688155,62.57320806084767,1198700
2015-11-09,62.4572639465332,62.53453267040984,62.3954466093416,62.41089799602663,2358300
2015-11-10,62.52680969238281,62.619535706568236,62.464992349592535,62.53453833403817,1421000
2015-11-11,62.53453826904297,62.565446940405984,62.48817820961158,62.53453826904297,1303500
2015-11-12,62.54227066040039,62.63499078482218,62.54227066040039,62.619539395827424,1263900
2015-11-13,62.658199310302734,62.681385247178824,62.596387830987766,62.596387830987766,1583300
2015-11-16,62.658199310302734,62.74319672649379,62.627296518259904,62.681385247178824,949100
2015-11-17,62.72770690917969,62.774066964077285,62.55771218092089,62.61180087670999,1155900
2015-11-18,62.69679260253906,62.735429908296226,62.64270391161414,62.6890639623426,944100
2015-11-19,62.78182601928711,62.820463347236554,62.76637462524447,62.80500605796536,1085500
2015-11-20,62.766334533691406,62.83587460530791,62.743148614594446,62.83587460530791,1273800
2015-11-23,62.789520263671875,62.82815167522792,62.70452290493311,62.7508829568905,1647300
2015-11-24,62.81270980834961,62.85906986733245,62.78180113728565,62.81270980834961,1361900
2015-11-25,62.820457458496094,62.866817531506825,62.79727152676272,62.84363749500146,904600
2015-11-27,62.851314544677734,62.88995184091228,62.82813452502649,62.87450045955269,516000
2015-11-30,62.820457458496094,62.88226892410107,62.789548778079606,62.84363749500146,6285200
2015-12-01,63.058135986328125,63.06587462768721,62.825846783639705,62.84907452243658,1780200
2015-12-02,62.9807014465332,63.034907379459185,62.934245969579194,63.02716283084694,1413700
2015-12-03,62.4929084777832,62.83359776799151,62.46968073660726,62.83359776799151,2510600
2015-12-04,62.74069595336914,62.74844050473992,62.55486807200344,62.61681266824595,3815200
2015-12-07,62.8491325378418,62.94204948615984,62.74847694102121,62.76396014539158,1543300
2015-12-08,62.864540100097656,62.92647874459603,62.80259554824168,62.91099556031084,1687300
2015-12-09,62.84136199951172,62.91878979680218,62.694245049506264,62.80264514718536,2076900
2015-12-10,62.83359909057617,62.88779912358104,62.818109991225896,62.88779912358104,2004100
2015-12-11,63.00397491455078,63.04268586736012,62.92654119420517,63.00397491455078,1994400
2015-12-14,62.709686279296875,62.91874769017104,62.70194763990029,62.87228631699994,2974600
2015-12-15,62.640079498291016,62.68653502077718,62.57813486339912,62.624590385885284,1806300
2015-12-16,62.57033920288086,62.71745611375001,62.47742823379355,62.616800594785204,2332700
2015-12-17,62.70198059082031,62.73294697939664,62.63229144812003,62.65551919323298,2290500
2015-12-18,62.84136199951172,62.84910064408718,62.73295599447036,62.787156043309906,3211500
2015-12-21,62.77164077758789,62.8955299158491,62.74841304100373,62.8645576312838,3158300
2015-12-22,62.6865234375,62.748468060945704,62.67104023532079,62.740723506173886,2348600
2015-12-23,62.69425582885742,62.69425582885742,62.57778029892196,62.60108014426228,2538600
2015-12-24,62.740882873535156,62.7641768070392,62.66322852959542,62.702055701565286,1361700
2015-12-28,62.740882873535156,62.802998054814374,62.67099514882833,62.67099514882833,1580600
2015-12-29,62.546688079833984,62.68645744688007,62.515627562247296,62.68645744688007,2586600
2015-12-30,62.5855712890625,62.62439845556008,62.48462895004019,62.531216810482206,2367200
2015-12-31,62.70979309082031,62.74861432050033,62.6166114760428,62.68649916817391,2419700
2016-01-04,62.67876434326172,62.84182780868429,62.6632311041577,62.73311883173591,2750500
2016-01-05,62.7563362121582,62.818457244405344,62.66315466378749,62.709748400066694,1513600
2016-01-06,63.035945892333984,63.035945892333984,62.880649061086956,62.91947030680153,2391100
2016-01-07,63.04364776611328,63.05140845276945,62.87281787266511,62.98929333857871,2792900
2016-01-08,63.12129592895508,63.14458983723628,62.97375994425641,63.00482046336077,1405100
2016-01-11,62.8572883605957,63.020357577011495,62.8572883605957,62.981530444686086,2146900
2016-01-12,63.02037048339844,63.152373281636784,62.896128373863625,62.958249428631035,1645300
2016-01-13,63.17571258544922,63.245594379127546,63.020415761145756,63.05147038665116,2887800
2016-01-14,63.0980339050293,63.261097269584305,63.06697337022959,63.16014905043744,4545800
2016-01-15,63.20672607421875,63.29990172974872,63.17566554764553,63.28437442855695,1773900
2016-01-19,63.12911605834961,63.20676445984388,63.07476158488429,63.20676445984388,3856700
2016-01-20,63.19895553588867,63.36978545933534,63.12907379858194,63.30766441004758,7796900
2016-01-21,63.16011047363281,63.330940348596435,63.15234978781639,63.307646442771876,3062600
2016-01-22,63.13688659667969,63.15241983391666,63.05147156445899,63.14465321529818,3004100
2016-01-25,63.13688659667969,63.23006824751887,63.12912590225542,63.20677431585763,2164700
2016-01-26,63.230037689208984,63.26109822447753,63.144622698268314,63.21451038367039,2659100
2016-01-27,63.230037689208984,63.2843921448811,63.09026824259619,63.16791661867189,1734400
2016-01-28,63.27665328979492,63.307713838689885,63.18347756730399,63.21453811619895,1487600
2016-01-29,63.463008880615234,63.51736335353589,63.40088779036498,63.48630280841077,3634300
2016-02-01,63.33382034301758,63.52057524780532,63.287133101028495,63.434978012937734,2255300
2016-02-02,63.551719665527344,63.59062966918817,63.481688783137486,63.551719665527344,2554600
2016-02-03,63.59842300415039,63.75405116995747,63.46613253269701,63.54395255243452,3238200
2016-02-04,63.64506149291992,63.69953190289307,63.5672474696482,63.606151512869346,1179000
2016-02-05,63.582801818847656,63.652838588874864,63.497204620386,63.575018636216,2360200
2016-02-08,63.855194091796875,63.91744771843206,63.69178277450399,63.74625321360162,2519500
2016-02-09,63.847381591796875,63.97966602273969,63.785127999531085,63.97188283949914,2354500
2016-02-10,63.979679107666016,63.987462292498364,63.746231057339884,63.886298700169455,2553900
2016-02-11,64.01862335205078,64.2598547386656,63.97971927712432,64.19760109458214,1887700
2016-02-12,63.80848693847656,63.96411501969177,63.72288971275898,63.93299415291333,1474600
2016-02-16,63.715110778808594,63.7540207701239,63.652863104267716,63.72289396443789,1488800
2016-02-17,63.69951629638672,63.71507672249696,63.543888287972436,63.66060632586916,2158200
2016-02-18,63.917396545410156,63.9251797267164,63.699514963458206,63.699514963458206,1819100
2016-02-19,63.83184051513672,63.92522094053221,63.80849689299576,63.855184137277675,1862600
2016-02-22,63.847381591796875,63.878502451100445,63.785127999531085,63.847381591796875,1596900
2016-02-23,63.88630294799805,63.98746654705337,63.73067486198654,63.76180166655503,2243700
2016-02-24,63.9329833984375,64.18976909556436,63.894073416263566,63.99523105835416,2434300
2016-02-25,64.02638244628906,64.11197969048186,63.98747838600362,63.99525563596149,2407600
2016-02-26,63.96416091918945,63.971944109884504,63.8318763615485,63.901913204134004,1628400
2016-02-29,64.00301361083984,64.05748402324822,63.909633216641325,63.909633216641325,1827800
2016-03-01,63.78860855102539,64.06930698272255,63.726235748576684,64.06930698272255,2546300
2016-03-02,63.74958801269531,63.78857024722203,63.663818768470335,63.741789186285345,2137300
2016-03-03,63.78079605102539,63.88995585769172,63.73400902762317,63.76519839363688,2750500
2016-03-04,63.74958801269531,63.83535725692029,63.663818768470335,63.819759604100355,1147700
2016-03-07,63.73405838012695,63.76524777029218,63.67947843452977,63.710667824695,1303200
2016-03-08,63.94456100463867,64.03812319085236,63.93676217286564,63.99134209774551,1713100
2016-03-09,63.83538818359375,63.936749180984016,63.811991693028816,63.85097989520593,2010000
2016-03-10,63.80415344238281,63.95229541803473,63.74957356740364,63.90551436769836,1785600
2016-03-11,63.718414306640625,63.85876347268551,63.71841430664063,63.85876347268551,1422300
2016-03-14,63.858768463134766,63.913348368152924,63.780798020075025,63.8041885581166,1534200
2016-03-15,63.7963981628418,63.94454618837438,63.773007621708075,63.92115564724067,1870200
2016-03-16,64.04589080810547,64.04589080810547,63.71061259046026,63.74960078155777,1402900
2016-03-17,64.18620300292969,64.20179470113177,64.07704326923711,64.1004337909199,1571000
2016-03-18,64.24082946777344,64.29540937421004,64.18624956133684,64.24082946777344,1219400
2016-03-21,64.12391662597656,64.17070368545656,64.10052607062052,64.17070368545656,1613600
2016-03-22,64.1082763671875,64.26421725067263,64.08488582954108,64.2408267130262,2150200
2016-03-23,64.24861145019531,64.25641027728807,64.11606113342884,64.14724454427571,1234500
2016-03-24,64.17063903808594,64.34217158747937,64.1004614939488,64.34217158747937,1752300
2016-03-28,64.20183563232422,64.27981201932565,64.15505455913386,64.16285338758664,2369600
2016-03-29,64.4669418334961,64.51372290637633,64.26421393640989,64.28760447285002,1841800
2016-03-30,64.44352722167969,64.51369880478474,64.35775798759961,64.42792957070466,1624300
2016-03-31,64.56829071044922,64.6540599605024,64.47472858221808,64.49811911427587,3037600
2016-04-01,64.64098358154297,64.68786259813456,64.48471025754141,64.57847425194234,3027400
2016-04-04,64.64098358154297,64.74255677123065,64.61753811202941,64.6722322851255,1452400
2016-04-05,64.7581787109375,64.84412754563253,64.7581787109375,64.82068803820981,2149200
2016-04-06,64.7269058227539,64.78941513242606,64.6956571291337,64.77379078561596,1833100
2016-04-07,64.9378890991211,64.9691437615841,64.85194026765211,64.91444959257815,1533400
2016-04-08,64.88322448730469,64.90666400452535,64.8285302933831,64.89884884504512,1402100
2016-04-11,64.8753662109375,64.90662086686622,64.79723255172374,64.84411155500878,1214400
2016-04-12,64.77379608154297,64.8363053963259,64.71128676676004,64.78942042963052,2388000
2016-04-13,64.81290435791016,64.85197419673372,64.69570676388037,64.75040096150109,1749400
2016-04-14,64.7581787109375,64.83631835063666,64.73473920351478,64.81287288199638,1617200
2016-04-15,64.90664672851562,64.96134090787942,64.82069788076987,64.84413739175173,1181000
